REGION,TECHNOLOGY,YEAR,VALUE
REGION1,DEMPWRGEO,2042,99999
REGION1,DEMPWRGEO,2043,99999
REGION1,DEMPWRGEO,2044,99999
REGION1,DEMPWRGEO,2045,99999
REGION1,DEMPWRGEO,2046,99999
REGION1,DEMPWRGEO,2047,99999
REGION1,DEMPWRGEO,2048,99999
REGION1,DEMPWRGEO,2049,99999
REGION1,DEMPWRGEO,2050,99999
REGION1,DEMPWRHYD,2020,99999
REGION1,DEMPWRHYD,2021,99999
REGION1,DEMPWRHYD,2022,99999
REGION1,DEMPWRHYD,2023,99999
REGION1,DEMPWRHYD,2024,99999
REGION1,DEMPWRHYD,2025,99999
REGION1,DEMPWRHYD,2026,99999
REGION1,DEMPWRHYD,2027,99999
REGION1,DEMPWRHYD,2028,99999
REGION1,DEMPWRHYD,2029,99999
REGION1,DEMPWRHYD,2030,99999
REGION1,DEMPWRHYD,2031,99999
REGION1,DEMPWRHYD,2032,99999
REGION1,DEMPWRHYD,2033,99999
REGION1,DEMPWRHYD,2034,99999
REGION1,DEMPWRHYD,2035,99999
REGION1,DEMPWRHYD,2036,99999
REGION1,DEMPWRHYD,2037,99999
REGION1,DEMPWRHYD,2038,99999
REGION1,DEMPWRHYD,2039,99999
REGION1,DEMPWRHYD,2040,99999
REGION1,DEMPWRHYD,2041,99999
REGION1,DEMPWRHYD,2042,99999
REGION1,DEMPWRHYD,2043,99999
REGION1,DEMPWRHYD,2044,99999
REGION1,DEMPWRHYD,2045,99999
REGION1,DEMPWRHYD,2046,99999
REGION1,DEMPWRHYD,2047,99999
REGION1,DEMPWRHYD,2048,99999
REGION1,DEMPWRHYD,2049,99999
REGION1,DEMPWRHYD,2050,99999
REGION1,DEMPWRNGS,2020,99999
REGION1,DEMPWRNGS,2021,99999
REGION1,DEMPWRNGS,2022,99999
REGION1,DEMPWRNGS,2023,99999
REGION1,DEMPWRNGS,2024,99999
REGION1,DEMPWRNGS,2025,99999
REGION1,DEMPWRNGS,2026,99999
REGION1,DEMPWRNGS,2027,99999
REGION1,DEMPWRNGS,2028,99999
REGION1,DEMPWRNGS,2029,99999
REGION1,DEMPWRNGS,2030,99999
REGION1,DEMPWRNGS,2031,99999
REGION1,DEMPWRNGS,2032,99999
REGION1,DEMPWRNGS,2033,99999
REGION1,DEMPWRNGS,2034,99999
REGION1,DEMPWRNGS,2035,99999
REGION1,DEMPWRNGS,2036,99999
REGION1,DEMPWRNGS,2037,99999
REGION1,DEMPWRNGS,2038,99999
REGION1,DEMPWRNGS,2039,99999
REGION1,DEMPWRNGS,2040,99999
REGION1,DEMPWRNGS,2041,99999
REGION1,DEMPWRNGS,2042,99999
REGION1,DEMPWRNGS,2043,99999
REGION1,DEMPWRNGS,2044,99999
REGION1,DEMPWRNGS,2045,99999
REGION1,DEMPWRNGS,2046,99999
REGION1,DEMPWRNGS,2047,99999
REGION1,DEMPWRNGS,2048,99999
REGION1,DEMPWRNGS,2049,99999
REGION1,DEMPWRNGS,2050,99999
REGION1,DEMPWRSOL,2020,99999
REGION1,DEMPWRSOL,2021,99999
REGION1,DEMPWRSOL,2022,99999
REGION1,DEMPWRSOL,2023,99999
REGION1,DEMPWRSOL,2024,99999
REGION1,DEMPWRSOL,2025,99999
REGION1,DEMPWRSOL,2026,99999
REGION1,DEMPWRSOL,2027,99999
REGION1,DEMPWRSOL,2028,99999
REGION1,DEMPWRSOL,2029,99999
REGION1,DEMPWRSOL,2030,99999
REGION1,DEMPWRSOL,2031,99999
REGION1,DEMPWRSOL,2032,99999
REGION1,DEMPWRSOL,2033,99999
REGION1,DEMPWRSOL,2034,99999
REGION1,DEMPWRSOL,2035,99999
REGION1,DEMPWRSOL,2036,99999
REGION1,DEMPWRSOL,2037,99999
REGION1,DEMPWRSOL,2038,99999
REGION1,DEMPWRSOL,2039,99999
REGION1,DEMPWRSOL,2040,99999
REGION1,DEMPWRSOL,2041,99999
REGION1,DEMPWRSOL,2042,99999
REGION1,DEMPWRSOL,2043,99999
REGION1,DEMPWRSOL,2044,99999
REGION1,DEMPWRSOL,2045,99999
REGION1,DEMPWRSOL,2046,99999
REGION1,DEMPWRSOL,2047,99999
REGION1,DEMPWRSOL,2048,99999
REGION1,DEMPWRSOL,2049,99999
REGION1,DEMPWRSOL,2050,99999
REGION1,DEMPWRSURBC1,2020,99999
REGION1,DEMPWRSURBC1,2021,99999
REGION1,DEMPWRSURBC1,2022,99999
REGION1,DEMPWRSURBC1,2023,99999
REGION1,DEMPWRSURBC1,2024,99999
REGION1,DEMPWRSURBC1,2025,99999
REGION1,DEMPWRSURBC1,2026,99999
REGION1,DEMPWRSURBC1,2027,99999
REGION1,DEMPWRSURBC1,2028,99999
REGION1,DEMPWRSURBC1,2029,99999
REGION1,DEMPWRSURBC1,2030,99999
REGION1,DEMPWRSURBC1,2031,99999
REGION1,DEMPWRSURBC1,2032,99999
REGION1,DEMPWRSURBC1,2033,99999
REGION1,DEMPWRSURBC1,2034,99999
REGION1,DEMPWRSURBC1,2035,99999
REGION1,DEMPWRSURBC1,2036,99999
REGION1,DEMPWRSURBC1,2037,99999
REGION1,DEMPWRSURBC1,2038,99999
REGION1,DEMPWRSURBC1,2039,99999
REGION1,DEMPWRSURBC1,2040,99999
REGION1,DEMPWRSURBC1,2041,99999
REGION1,DEMPWRSURBC1,2042,99999
REGION1,DEMPWRSURBC1,2043,99999
REGION1,DEMPWRSURBC1,2044,99999
REGION1,DEMPWRSURBC1,2045,99999
